priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,ACR CONSTRUCTION,(509) 863-4380,verified_license,GENERAL,Spokane Valley,WA,socrata_WA_contractors,,,,
standard,ACR CONSTRUCTION LLC,(425) 346-6264,verified_license,GENERAL,Monroe,WA,socrata_WA_contractors,,,,
standard,ACRE MAKER LLC,(360) 605-3023,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,ACRE PLUS IRRIGATION LLC,(206) 451-9483,verified_license,GENERAL,Federal Way,WA,socrata_WA_contractors,,,,
standard,ACRE WOOD FLOOR,(503) 753-6076,verified_license,GENERAL,Portland,WA,socrata_WA_contractors,,,,
standard,ACRES NW HOME IMPROV SVCS LLC,(206) 388-8396,verified_license,GENERAL,Lynnwood,WA,socrata_WA_contractors,,,,
standard,ACROPOLIS CONST LLC,(253) 380-6547,verified_license,GENERAL,Federal Way,WA,socrata_WA_contractors,,,,
standard,ACROSS HOME SERVICES INC,(425) 441-3805,verified_license,GENERAL,Sammamish,WA,socrata_WA_contractors,,,,
standard,ACS CONTRACTING 1 LLC,(360) 531-4533,verified_license,GENERAL,Port Hadlock,WA,socrata_WA_contractors,,,,
standard,ACS CONTRACTING LLC,(509) 949-1940,verified_license,GENERAL,Wapato,WA,socrata_WA_contractors,,,,
standard,ACS CUSTOM HOMES LLC,(425) 422-8500,verified_license,GENERAL,Duvall,WA,socrata_WA_contractors,,,,
standard,ACS SEATTLE LLC,(206) 624-7330,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,ACS-AFFILIATED CONST SRVCS INC,(608) 231-2020,verified_license,GENERAL,Madison,WA,socrata_WA_contractors,,,,
standard,Action Builders,(360) 460-9984,verified_license,GENERAL,Port Angeles,WA,socrata_WA_contractors,,,,
standard,ACTION BUSINESS FURNITURE INC,(253) 627-8633,verified_license,GENERAL,Tacoma,WA,socrata_WA_contractors,,,,
standard,Action Caulking,(509) 979-5678,verified_license,GENERAL,Spokane,WA,socrata_WA_contractors,,,,
standard,ACTION CNCRT PMPNG/CONST LLC,(866) 730-7867,verified_license,GENERAL,Clinton,WA,socrata_WA_contractors,,,,
standard,ACTION CONSTRUCTION,(425) 760-2831,verified_license,GENERAL,Snohomish,WA,socrata_WA_contractors,,,,
standard,ACTION CONSTRUCTION,(509) 993-8285,verified_license,GENERAL,Spokane,WA,socrata_WA_contractors,,,,
standard,ACTION CRAFT EXPERTS LLC,(509) 262-8785,verified_license,GENERAL,Spokane,WA,socrata_WA_contractors,,,,
standard,ACTION CRAFTWORKS LLC,(360) 513-2200,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,ACTION DRYWALL & CONST,(509) 981-5519,verified_license,GENERAL,Federal Way,WA,socrata_WA_contractors,,,,
standard,ACTION ELECTRIC INC,(360) 489-1019,verified_license,GENERAL,Olympia,WA,socrata_WA_contractors,,,,
