priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,Galleryofgranite,(337) 451-6561,website,masonry,Youngsville,LA,ddg:galleryofgranite.com,ddg_individual_website,https://galleryofgranite.com/,True,2026-07-23T15:54:46
standard,Bbb.Org,(225) 268-5153,website,masonry,Walker,LA,ddg:bbb.org,ddg_individual_website,https://www.bbb.org/us/la/walker/category/general-contractor/accredited,True,2026-07-23T15:57:22
standard,Generalcontractorbatonrougela,(985) 634-1420,website,masonry,Varnado,LA,ddg:generalcontractorbatonrougela.com,ddg_individual_website,https://www.generalcontractorbatonrougela.com/custom-countertops,True,2026-07-23T16:01:00
standard,Local.Yahoo,(985) 685-0677,website,masonry,Sun,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/masonry/la/sun/,True,2026-07-23T16:02:00
standard,Local.Yahoo,(985) 869-2326,website,masonry,Sun,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/masonry/la/sun/,True,2026-07-23T16:02:00
standard,Local.Yahoo,(225) 718-7503,website,masonry,Greenwell Springs,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/masonry/la/greenwell-springs/,True,2026-07-23T16:02:42
standard,Local.Yahoo,(225) 439-6298,website,masonry,Greenwell Springs,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/masonry/la/greenwell-springs/,True,2026-07-23T16:02:42
standard,Whereorg,(337) 463-4572,website,masonry,DeRidder,LA,ddg:whereorg.com,ddg_individual_website,https://www.whereorg.com/smith-masonry-21099898,True,2026-07-23T16:07:17
standard,All Contractors,(985) 809-1880,website,masonry,Bush,LA,ddg:all-contractors.com,ddg_individual_website,http://www.all-contractors.com/C_A_W_Masonry_Inc_Building_and_Home_Construction_in_Bush_Louisiana_91,True,2026-07-23T16:07:31
standard,Bbb.Org,(337) 466-3259,website,masonry,Chataignier,LA,ddg:bbb.org,ddg_individual_website,https://www.bbb.org/us/la/chataignier/category/building-contractors,True,2026-07-23T16:13:08
standard,Local.Yahoo,(985) 607-8745,website,masonry,Port Sulphur,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/masonry/la/port-sulphur/3/,True,2026-07-23T16:16:00
standard,Ramjack,(337) 422-4269,website,masonry,Estherwood,LA,ddg:ramjack.com,ddg_individual_website,https://www.ramjack.com/south-louisiana/,True,2026-07-23T16:16:31
standard,Ramjack,(337) 382-0321,website,masonry,Estherwood,LA,ddg:ramjack.com,ddg_individual_website,https://www.ramjack.com/south-louisiana/,True,2026-07-23T16:16:31
standard,Caddoconcrete,(318) 469-1694,website,masonry,Shreveport,LA,ddg:caddoconcrete.com,ddg_individual_website,https://caddoconcrete.com/,True,2026-07-23T16:21:05
standard,Woodwarddesignbuild,(504) 822-6443,website,masonry,Goodbee,LA,ddg:woodwarddesignbuild.com,ddg_individual_website,https://woodwarddesignbuild.com/,True,2026-07-23T16:23:16
standard,Tallulahconcreterepairandleveling,(318) 217-8432,website,masonry,Tallulah,LA,ddg:tallulahconcreterepairandleveling.com,ddg_individual_website,https://tallulahconcreterepairandleveling.com/,True,2026-07-23T16:23:52
standard,Local.Yahoo,(985) 691-3886,website,masonry,Grand Isle,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/contractors/la/grand-isle/,True,2026-07-23T16:25:17
standard,Ehardhat,(985) 845-9403,website,masonry,Folsom,LA,ddg:ehardhat.com,ddg_individual_website,https://www.ehardhat.com/directory/masonry/LA/folsom/earth-inc/1073671,True,2026-07-23T16:27:02
standard,Americanmarbleandgranitellc,(337) 892-0726,website,masonry,Abbeville,LA,ddg:americanmarbleandgranitellc.com,ddg_individual_website,https://americanmarbleandgranitellc.com/contact-american-marble/,True,2026-07-23T16:30:06
standard,Dexknows,(225) 450-4241,website,masonry,Poydras,LA,ddg:dexknows.com,ddg_individual_website,https://www.dexknows.com/poydras-la/crushed-stone,True,2026-07-23T16:30:56
standard,Whereorg,(985) 387-2817,website,masonry,Labadieville,LA,ddg:whereorg.com,ddg_individual_website,https://www.whereorg.com/businesses/masonry-stone-setting-and-other-stone-work-in-labadieville-la,True,2026-07-23T16:39:23
standard,Mmdaggregates,(504) 322-1202,website,masonry,Pearl River,LA,ddg:mmdaggregates.com,ddg_individual_website,https://mmdaggregates.com/,True,2026-07-23T16:41:13
standard,Local.Yahoo,(318) 614-1294,website,masonry,Rayville,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/masonry/la/rayville/9/,True,2026-07-23T16:41:15
standard,Ehardhat,(225) 698-9619,website,masonry,French Settlement,LA,ddg:ehardhat.com,ddg_individual_website,https://www.ehardhat.com/directory/concrete-and-masonry/LA/french-settlement/michael-g-snyder-constr,True,2026-07-23T16:42:03
standard,Bbb.Org,(985) 859-8173,website,masonry,Plaisance,LA,ddg:bbb.org,ddg_individual_website,https://www.bbb.org/us/la/schriever/profile/home-improvement/plaisance-home-improvement-llc-0985-900,True,2026-07-23T16:44:03
standard,Bbb.Org,(504) 944-2855,website,masonry,Braithwaite,LA,ddg:bbb.org,ddg_individual_website,https://www.bbb.org/us/la/braithwaite/category/plastering-contractors,True,2026-07-23T16:45:50
standard,Homeyou,(337) 258-6663,website,masonry,Bunkie,LA,ddg:homeyou.com,ddg_individual_website,https://www.homeyou.com/o-lewis-masonry-inc-bunkie-la,True,2026-07-23T16:46:17
standard,Brosconcrete,(504) 281-3146,website,masonry,Estelle,LA,ddg:brosconcrete.com,ddg_individual_website,https://brosconcrete.com/louisiana/concrete-services-estelle-louisiana/,True,2026-07-23T16:48:17
standard,Midlandconcreteproducts,(985) 703-4799,website,masonry,Midland,LA,ddg:midlandconcreteproducts.com,ddg_individual_website,https://www.midlandconcreteproducts.com/stone/,True,2026-07-23T16:51:37
standard,Superiormasonryneworleans,(504) 321-4818,website,masonry,New Orleans,LA,ddg:superiormasonryneworleans.com,ddg_individual_website,http://superiormasonryneworleans.com/,True,2026-07-23T16:52:53
standard,Members.Hbagno.Org,(504) 837-2700,website,masonry,Kenner,LA,ddg:members.hbagno.org,ddg_individual_website,https://members.hbagno.org/active-member-directory/Details/k-j-stone-tile-specialists-inc-3157205,True,2026-07-23T16:55:47
standard,Local.Yahoo,(318) 763-3000,website,masonry,St Joseph,LA,ddg:local.yahoo.com,ddg_individual_website,https://local.yahoo.com/masonry/la/st-joseph/,True,2026-07-23T16:59:09
standard,Terralriverservice,(318) 559-1500,website,masonry,Lake Providence,LA,ddg:terralriverservice.com,ddg_individual_website,https://terralriverservice.com/locations/aggregate-lime-yards/,True,2026-07-23T17:02:48
standard,Terralriverservice,(318) 559-1524,website,masonry,Lake Providence,LA,ddg:terralriverservice.com,ddg_individual_website,https://terralriverservice.com/locations/aggregate-lime-yards/,True,2026-07-23T17:02:48
standard,Baton Rouge Masonry,(225) 529-3483,gmaps,masonry,Baker,LA,google_maps,gmaps_playwright,,True,2026-07-23T15:59:19
standard,Domingue Masonry,(225) 297-6899,gmaps,masonry,Baker,LA,google_maps,gmaps_playwright,,True,2026-07-23T15:59:19
standard,Extreme Masonry,(225) 975-4753,gmaps,masonry,Baker,LA,google_maps,gmaps_playwright,,True,2026-07-23T15:59:19
standard,United Masonry Systems,(337) 377-7880,gmaps,masonry,Baker,LA,google_maps,gmaps_playwright,,True,2026-07-23T15:59:19
standard,Brick By Brick Masonry,(225) 229-0963,gmaps,masonry,Baker,LA,google_maps,gmaps_playwright,,True,2026-07-23T15:59:19
standard,JGT Masonry,(337) 354-5248,gmaps,masonry,Baker,LA,google_maps,gmaps_playwright,,True,2026-07-23T15:59:19
standard,SGM Construction,(985) 851-6670,gmaps,masonry,Houma,LA,google_maps,gmaps_playwright,,True,2026-07-23T16:06:08
standard,Advanced Home Construction & Demolition,(985) 232-5969,gmaps,masonry,Houma,LA,google_maps,gmaps_playwright,,True,2026-07-23T16:06:08
