priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,Roof.Info,(512) 267-2807,website,roofer,Lago Vista,TX,ddg_website:roof.info,ddg_individual_website,https://www.roof.info/roofing-contractors/texas/lago-vista/,True,2026-07-23T12:20:26
standard,Roof.Info,(512) 820-0834,website,roofer,Lago Vista,TX,ddg_website:roof.info,ddg_individual_website,https://www.roof.info/roofing-contractors/texas/lago-vista/,True,2026-07-23T12:20:26
standard,Jamarroofing,(512) 523-8015,website,roofer,Lago Vista,TX,ddg_website:jamarroofing.com,ddg_individual_website,https://jamarroofing.com/lago-vista-roofers/,True,2026-07-23T12:20:28
standard,Bbb.Org,(210) 889-8637,website,roofer,Lago Vista,TX,ddg_website:bbb.org,ddg_individual_website,https://www.bbb.org/us/tx/lago-vista/category/roofing-contractors,True,2026-07-23T12:20:30
standard,Westlakehillsroofing,(817) 993-5494,website,roofer,West Lake Hills,TX,ddg_website:westlakehillsroofing.com,ddg_individual_website,https://westlakehillsroofing.com/,True,2026-07-23T12:21:07
standard,Trinity Roofing Builders,(409) 207-8674,website,roofer,Liverpool,TX,ddg_website:trinity-roofing-builders.com,ddg_individual_website,https://trinity-roofing-builders.com/Shingle-Roofs_Liverpool_TX.htm,True,2026-07-23T12:21:48
standard,Mroofing,(903) 265-8957,website,roofer,Huffman,TX,ddg_website:mroofing.com,ddg_individual_website,https://mroofing.com/huffman/,True,2026-07-23T12:22:48
standard,Modernbylt,(346) 477-1901,website,roofer,Huffman,TX,ddg_website:modernbylt.com,ddg_individual_website,https://modernbylt.com/service-areas/huffman-tx/residential-roof-replacement/,True,2026-07-23T12:22:53
standard,Findtrustedroofers,(979) 417-0380,website,roofer,Bay City,TX,ddg_website:findtrustedroofers.com,ddg_individual_website,https://www.findtrustedroofers.com/tx/bay-city/,True,2026-07-23T12:23:38
standard,Findtrustedroofers,(832) 535-6295,website,roofer,Bay City,TX,ddg_website:findtrustedroofers.com,ddg_individual_website,https://www.findtrustedroofers.com/tx/bay-city/,True,2026-07-23T12:23:38
standard,Bbb.Org,(512) 948-1648,website,roofer,Florence,TX,ddg_website:bbb.org,ddg_individual_website,https://www.bbb.org/us/tx/florence/category/metal-roofing-contractors,True,2026-07-23T12:24:48
standard,Roofsbyalpha,(832) 598-9661,website,roofer,Hilshire Village,TX,ddg_website:roofsbyalpha.com,ddg_individual_website,https://roofsbyalpha.com/Metal-Roofs_Hilshire-Village_TX.htm,True,2026-07-23T12:25:28
standard,Roofsbyalpha,(346) 336-4077,website,roofer,Hilshire Village,TX,ddg_website:roofsbyalpha.com,ddg_individual_website,https://roofsbyalpha.com/Metal-Roofs_Hilshire-Village_TX.htm,True,2026-07-23T12:25:28
