priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,"Jacqueline A Osborne, DPT",(813) 974-1326,directory,physical_therapy,Belleair Beach,FL,ddg_dir:doctor.com,ddg_directory_hunter,,True,2026-07-23T12:23:23
standard,"James Craig Garrison, PT",(813) 974-8870,directory,physical_therapy,Belleair Beach,FL,ddg_dir:doctor.com,ddg_directory_hunter,,True,2026-07-23T12:23:23
standard,"Christy Garrison, PT",(813) 974-8613,directory,physical_therapy,Belleair Beach,FL,ddg_dir:doctor.com,ddg_directory_hunter,,True,2026-07-23T12:23:23
standard,,(727) 847-3555,directory,physical_therapy,Spring Hill,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T12:23:17
standard,,(727) 772-1161,directory,physical_therapy,East Lake,FL,ddg_dir:healthhives.com,ddg_directory_hunter,,True,2026-07-23T11:58:39
standard,(727) 610-6324,(727) 610-6324,directory,physical_therapy,East Lake,FL,ddg_dir:fresha.com,ddg_directory_hunter,,True,2026-07-23T11:58:43
standard,(727) 773-0073,(727) 773-0073,directory,physical_therapy,East Lake,FL,ddg_dir:fresha.com,ddg_directory_hunter,,True,2026-07-23T11:58:43
standard,(727) 475-8075,(727) 475-8075,directory,physical_therapy,East Lake,FL,ddg_dir:fresha.com,ddg_directory_hunter,,True,2026-07-23T11:58:43
standard,(727) 754-3979,(727) 754-3979,directory,physical_therapy,East Lake,FL,ddg_dir:fresha.com,ddg_directory_hunter,,True,2026-07-23T11:58:43
standard,(727) 277-6675,(727) 277-6675,directory,physical_therapy,East Lake,FL,ddg_dir:fresha.com,ddg_directory_hunter,,True,2026-07-23T11:58:43
standard,,(727) 789-2111,directory,physical_therapy,East Lake,FL,ddg_dir:selectphysicaltherapy.com,ddg_directory_hunter,,True,2026-07-23T11:58:45
standard,,(813) 684-1356,directory,physical_therapy,Bloomingdale,FL,ddg_dir:selectphysicaltherapy.com,ddg_directory_hunter,,True,2026-07-23T11:58:46
standard,,(813) 381-4944,directory,physical_therapy,Bloomingdale,FL,ddg_dir:ptandme.com,ddg_directory_hunter,,True,2026-07-23T11:58:48
standard,,(813) 381-3608,directory,physical_therapy,Bloomingdale,FL,ddg_dir:ptandme.com,ddg_directory_hunter,,True,2026-07-23T11:58:48
standard,(813) 558-6850,(813) 558-6850,directory,physical_therapy,Bloomingdale,FL,ddg_dir:floridaortho.com,ddg_directory_hunter,,True,2026-07-23T11:58:50
standard,(813) 896- 2343,(813) 896-2343,directory,physical_therapy,Bloomingdale,FL,ddg_dir:floridaortho.com,ddg_directory_hunter,,True,2026-07-23T11:58:50
standard,,(850) 222-1243,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:ptforme.org,ddg_directory_hunter,,True,2026-07-23T11:58:46
standard,,(850) 224-5281,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:ptforme.org,ddg_directory_hunter,,True,2026-07-23T11:58:46
standard,561-997-5210,(561) 997-5210,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:choosept.com,ddg_directory_hunter,,True,2026-07-23T11:58:47
standard,561-637-4539,(561) 637-4539,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:choosept.com,ddg_directory_hunter,,True,2026-07-23T11:58:47
standard,561-955-2100,(561) 955-2100,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:choosept.com,ddg_directory_hunter,,True,2026-07-23T11:58:47
standard,954-507-7207,(954) 507-7207,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:choosept.com,ddg_directory_hunter,,True,2026-07-23T11:58:47
standard,954-786-6470,(954) 786-6470,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:choosept.com,ddg_directory_hunter,,True,2026-07-23T11:58:47
standard,954-227-8040,(954) 227-8040,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:choosept.com,ddg_directory_hunter,,True,2026-07-23T11:58:47
standard,561-374-5408,(561) 374-5408,directory,physical_therapy,Yeehaw Junction,FL,ddg_dir:choosept.com,ddg_directory_hunter,,True,2026-07-23T11:58:47
standard,,(407) 354-2431,directory,physical_therapy,Combee Settlement,FL,ddg_dir:daoukortho.com,ddg_directory_hunter,,True,2026-07-23T11:58:48
standard,,(863) 665-3636,directory,physical_therapy,Combee Settlement,FL,ddg_dir:wellness.com,ddg_directory_hunter,,True,2026-07-23T11:58:49
standard,,(813) 422-6569,directory,physical_therapy,Combee Settlement,FL,ddg_dir:wellness.com,ddg_directory_hunter,,True,2026-07-23T11:58:49
standard,,(813) 508-7931,directory,physical_therapy,Combee Settlement,FL,ddg_dir:wellness.com,ddg_directory_hunter,,True,2026-07-23T11:58:49
standard,,(321) 305-6567,directory,physical_therapy,Canaveral Groves,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:58:49
standard,,(321) 521-1161,directory,physical_therapy,Canaveral Groves,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:58:49
standard,,(407) 459-0303,directory,physical_therapy,Canaveral Groves,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:58:49
standard,,(321) 459-0303,directory,physical_therapy,Canaveral Groves,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:58:49
standard,,(305) 602-7035,directory,physical_therapy,Redland,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:05
standard,,(786) 592-1190,directory,physical_therapy,Redland,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:05
standard,,(305) 538-6500,directory,physical_therapy,Redland,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:05
standard,,(305) 505-0955,directory,physical_therapy,Redland,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:05
standard,Call: 305-779-1113,(305) 779-1113,directory,physical_therapy,Redland,FL,ddg_dir:nyspinemedicine.com,ddg_directory_hunter,,True,2026-07-23T11:59:06
standard,Fax: 305-779-1114,(305) 779-1114,directory,physical_therapy,Redland,FL,ddg_dir:nyspinemedicine.com,ddg_directory_hunter,,True,2026-07-23T11:59:06
standard,(305) 403-2065,(305) 403-2065,directory,physical_therapy,Redland,FL,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:59:08
standard,(786) 563-7739,(786) 563-7739,directory,physical_therapy,Redland,FL,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:59:08
standard,(786) 558-5148,(786) 558-5148,directory,physical_therapy,Redland,FL,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:59:08
standard,(754) 220-6493,(754) 220-6493,directory,physical_therapy,Redland,FL,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:59:08
standard,(954) 366-1990,(954) 366-1990,directory,physical_therapy,Redland,FL,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:59:08
standard,(561) 781-0989,(561) 781-0989,directory,physical_therapy,Redland,FL,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:59:08
standard,,(954) 514-1126,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 578-6032,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 530-5694,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 746-9496,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(561) 516-8183,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 827-8289,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 514-1090,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 401-7413,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 218-5553,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 746-2992,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(954) 572-4301,directory,physical_therapy,Sunrise,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(863) 607-3739,directory,physical_therapy,Bartow,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:39
standard,,(863) 607-3333,directory,physical_therapy,Bartow,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:39
standard,,(863) 430-3622,directory,physical_therapy,Bartow,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:39
standard,,(863) 648-0675,directory,physical_therapy,Bartow,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:39
standard,,(863) 815-2270,directory,physical_therapy,Bartow,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:39
standard,,(863) 812-4065,directory,physical_therapy,Bartow,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:39
standard,,(863) 680-7700,directory,physical_therapy,Bartow,FL,ddg_dir:healthgrades.com,ddg_directory_hunter,,True,2026-07-23T11:59:39
standard,,(561) 626-2697,directory,physical_therapy,Juno Beach,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(561) 672-2501,directory,physical_therapy,Juno Beach,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(561) 627-2501,directory,physical_therapy,Juno Beach,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(561) 694-6212,directory,physical_therapy,Juno Beach,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(561) 694-6224,directory,physical_therapy,Juno Beach,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(561) 776-0707,directory,physical_therapy,Juno Beach,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,,(561) 625-9545,directory,physical_therapy,Juno Beach,FL,ddg_dir:orthopedic.io,ddg_directory_hunter,,True,2026-07-23T11:59:37
standard,(561) 320-1602,(561) 320-1602,directory,physical_therapy,Juno Beach,FL,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:59:42
standard,(561) 794-2696,(561) 794-2696,directory,physical_therapy,Juno Beach,FL,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:59:42
standard,(561) 385-4795,(561) 385-4795,directory,physical_therapy,Juno Beach,FL,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:59:42
standard,St Augustine,(904) 217-8601,directory,physical_therapy,Jensen Beach,FL,ddg_dir:premier-therapy.com,ddg_directory_hunter,,True,2026-07-23T11:59:41
