priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,1 A MALLARD LEASING LLC,(304) 415-3818,mobile,,CHARLESTON,WV,fmcsa_census_wv,,,,
standard,1 KORIN 3-10 INCORPORATED,(304) 542-0977,mobile,,HURRICANE,WV,fmcsa_census_wv,,,,
standard,180 EXCAVATING LLC,(304) 360-2984,mobile,,CHARLESTON,WV,fmcsa_census_wv,,,,
standard,1842541,(304) 616-8004,mobile,,HEDGESVILLE,WV,fmcsa_census_wv,,,,
standard,1ST ACTION CONSTRUCTION SERVICES LLC,(304) 360-0071,mobile,,WAYNE,WV,fmcsa_census_wv,,,,
standard,1ST CHOICE TRANSPORT LLC,(304) 483-8256,mobile,,PARKERSBURG,WV,fmcsa_census_wv,,,,
standard,2-2-0 CORPORATION,(304) 532-4423,mobile,,SPENCER,WV,fmcsa_census_wv,,,,
standard,20 20 ENTERPRISES LLC,(304) 325-2081,mobile,,BLUEFIELD,WV,fmcsa_census_wv,,,,
standard,20 MILE TRANSPORT LLC,(304) 610-3739,mobile,,BELVA,WV,fmcsa_census_wv,,,,
standard,24 HOUR RELIABLE TRUCK & TRAILER REPAIR INC,(304) 887-3706,mobile,,PRINCETON,WV,fmcsa_census_wv,,,,
standard,3 A TOWING LLC,(304) 613-5055,mobile,,BUCKHANNON,WV,fmcsa_census_wv,,,,
standard,3 AND 1 TRUCKING,(304) 261-1929,mobile,,KEARNEYSVILLE,WV,fmcsa_census_wv,,,,
standard,3 B S LLC,(304) 671-6951,mobile,,LEVELS,WV,fmcsa_census_wv,,,,
standard,3-C OPERATING LLC,(304) 613-9977,mobile,,NEW MILTON,WV,fmcsa_census_wv,,,,
standard,304 DISPOSAL LLC,(304) 657-5656,mobile,,PT PLEASANT,WV,fmcsa_census_wv,,,,
standard,304 POULTRY REPAIR LLC,(304) 851-4222,mobile,,BURLINGTON,WV,fmcsa_census_wv,,,,
standard,304LOGISTICS LLC,(304) 417-0618,mobile,,HUNTINGTON,WV,fmcsa_census_wv,,,,
standard,3B WELDING & LOGISTICS,(304) 904-1382,mobile,,DUCK,WV,fmcsa_census_wv,,,,
standard,3D LAND MANAGEMENT LLC,(304) 594-6876,mobile,,AURORA,WV,fmcsa_census_wv,,,,
standard,3S LLC,(304) 290-3383,mobile,,MORGANTOWN,WV,fmcsa_census_wv,,,,
standard,4 B SERVICES INC,(304) 543-8701,mobile,,GRIFFITHSVILLE,WV,fmcsa_census_wv,,,,
standard,4 C'S ENTERPRISES LLC,(304) 288-4272,mobile,,MASONTOWN,WV,fmcsa_census_wv,,,,
standard,4 J'S STORAGE,(304) 784-6360,mobile,,HOLDEN,WV,fmcsa_census_wv,,,,
standard,4 SEASON VEGIE FARM LLC,(304) 479-1911,mobile,,NEW MANCHESTER,WV,fmcsa_census_wv,,,,
standard,4-D TRUCKING COMPANY INCORPORATED,(304) 550-0675,mobile,,CROSS LANES,WV,fmcsa_census_wv,,,,
standard,41 TRUCKING LLC,(304) 660-6350,mobile,,BALLARD,WV,fmcsa_census_wv,,,,
standard,4C TRANSPORTATION LLC,(304) 389-5526,mobile,,HURRICANE,WV,fmcsa_census_wv,,,,
standard,4R COMPANY LLC,(304) 672-1865,mobile,,FAIRMONT,WV,fmcsa_census_wv,,,,
standard,5 STAR TOWING LLC,(304) 784-0901,mobile,,CHAPMANVILLE,WV,fmcsa_census_wv,,,,
standard,52 PIPE LLC,(304) 888-1035,mobile,,BLUEFIELD,WV,fmcsa_census_wv,,,,
standard,5J SERVICES LLC,(304) 120-3897,mobile,,JANE LEW,WV,fmcsa_census_wv,,,,
standard,5M DISTRIBUTION LLC,(304) 676-3694,mobile,,FALLING WTRS,WV,fmcsa_census_wv,,,,
standard,6G SOLUTIONS LLC,(304) 432-8222,mobile,,FAIRVIEW,WV,fmcsa_census_wv,,,,
standard,A & A ELECTRIC & HVAC LLC,(304) 257-8995,mobile,,SCHERR,WV,fmcsa_census_wv,,,,
standard,A & A EQUIPMENT ENTERPRISES INC,(304) 687-5287,mobile,,NEW RICHMOND,WV,fmcsa_census_wv,,,,
standard,A & A EXCAVATING,(304) 677-3509,mobile,,READER,WV,fmcsa_census_wv,,,,
standard,A & B REPAIR SERVICE LLC,(304) 860-0565,mobile,,OAK HILL,WV,fmcsa_census_wv,,,,
standard,A & B TOOLS LLC,(304) 813-0228,mobile,,NEW CREEK,WV,fmcsa_census_wv,,,,
standard,A & B USED CARS LLC,(304) 421-2886,mobile,,CHARLESTON,WV,fmcsa_census_wv,,,,
standard,A & C EQUIPMENT & SUPPLY,(304) 673-7173,mobile,,STANAFORD,WV,fmcsa_census_wv,,,,
standard,A & E TIMBER HARVESTING INC,(304) 667-9718,mobile,,WILLIAMSBURG,WV,fmcsa_census_wv,,,,
standard,A & E TRANSPORT LLC,(304) 928-4581,mobile,,VERNER,WV,fmcsa_census_wv,,,,
standard,A & G EXCAVATING,(304) 365-4090,mobile,,GRAFTON,WV,fmcsa_census_wv,,,,
standard,A & H EXCAVATING AND PROPERTY MAINTENANCE LLC,(304) 645-2135,mobile,,SECONDCREEK,WV,fmcsa_census_wv,,,,
standard,A & J HAULING A LIMITED LIABILITY COMPANY,(304) 704-2907,mobile,,NORTON,WV,fmcsa_census_wv,,,,
standard,A & J HEATING AND COOLING INC,(304) 349-4932,mobile,,NEW MILTON,WV,fmcsa_census_wv,,,,
standard,A & L BUILDING MATERIALS & HARDWARE INC,(304) 415-0086,mobile,,HURRICANE,WV,fmcsa_census_wv,,,,
standard,A & M WRECKER SVC INC,(304) 619-5466,mobile,,POOL,WV,fmcsa_census_wv,,,,
standard,A & P ANTIQUE & GIFT SHOP LLC,(304) 358-7006,mobile,,FRANKLIN,WV,fmcsa_census_wv,,,,
standard,A & P TRUCK LINES LLC,(304) 651-5522,mobile,,CRAIGSVILLE,WV,fmcsa_census_wv,,,,
standard,A & P TRUCKING HEAVY HAULING & RIGGING INC,(304) 282-9385,mobile,,MORGANTOWN,WV,fmcsa_census_wv,,,,
standard,A & R REMODELING INC,(304) 542-1152,mobile,,SCOTT DEPOT,WV,fmcsa_census_wv,,,,
standard,A & S ENTERPRISES LLC,(304) 668-8888,mobile,,PETERBURG,WV,fmcsa_census_wv,,,,
standard,A & S EXCAVATING LLC,(304) 741-2046,mobile,,SOUTHSIDE,WV,fmcsa_census_wv,,,,
standard,A & S TRUCKING LLC,(304) 237-1639,mobile,,SHADY SPRING,WV,fmcsa_census_wv,,,,
standard,A & T TRUCKING INC,(304) 784-9364,mobile,,PANTHER,WV,fmcsa_census_wv,,,,
standard,A 1 TOWING,(304) 673-6182,mobile,,COOL RIDGE,WV,fmcsa_census_wv,,,,
standard,A A M C INC,(304) 203-7742,mobile,,FLEMINGTON,WV,fmcsa_census_wv,,,,
standard,A AND E EQUIPMENT COMPANY LLC,(304) 834-0644,mobile,,BELMONT,WV,fmcsa_census_wv,,,,
standard,A AND W CONTRACTING LLC,(304) 741-1990,mobile,,POCA,WV,fmcsa_census_wv,,,,
standard,A BOWMAN LOGGING AND SERVICES,(304) 531-4195,mobile,,REEDY,WV,fmcsa_census_wv,,,,
standard,A C TRUCKING LLC,(304) 687-3509,mobile,,AMHERSTDALE,WV,fmcsa_census_wv,,,,
standard,A C YERRID LLC,(304) 550-4614,mobile,,CHARLESTON,WV,fmcsa_census_wv,,,,
standard,A CORPORATION,(304) 415-8727,mobile,,DUNBAR,WV,fmcsa_census_wv,,,,
standard,A D BAKER HOMES INC,(304) 242-9500,mobile,,WHEELING,WV,fmcsa_census_wv,,,,
standard,A DOUGLAS MCKEE,(304) 687-7179,mobile,,ONA,WV,fmcsa_census_wv,,,,
standard,A EQUIPMENT RENTAL LLC,(304) 786-4300,mobile,,ELLAMORE,WV,fmcsa_census_wv,,,,
standard,A F WENDLING INC,(304) 904-1576,mobile,,BUCKHANNON,WV,fmcsa_census_wv,,,,
standard,A FAMILY AFFAIR,(304) 290-3829,mobile,,BRUCETON MLS,WV,fmcsa_census_wv,,,,
standard,A HS TRUCKING LLC,(304) 667-8864,mobile,,ALDERSON,WV,fmcsa_census_wv,,,,
standard,A J BURK LLC,(304) 266-2479,mobile,,HORNER,WV,fmcsa_census_wv,,,,
standard,A J ENTERPRISES,(304) 633-7302,mobile,,BARBOURSVILLE,WV,fmcsa_census_wv,,,,
standard,A J PANCAKE TRUCKING LLC,(304) 790-0627,mobile,,ELK GARDEN,WV,fmcsa_census_wv,,,,
standard,A J ROCKWELL,(304) 629-0722,mobile,,ENTERPRISE,WV,fmcsa_census_wv,,,,
standard,A L LEE CORP,(304) 573-1145,mobile,,LESTER,WV,fmcsa_census_wv,,,,
standard,A LONG FAMILY ENTERPRISES LLC,(304) 695-2228,mobile,,WALLACE,WV,fmcsa_census_wv,,,,
standard,A M TRUCKING INC,(304) 784-2702,mobile,,VARNEY,WV,fmcsa_census_wv,,,,
standard,A N L DAVIS TRUCKING LLC,(304) 813-0547,mobile,,CAPON BRIDGE,WV,fmcsa_census_wv,,,,
standard,A NUMBER 1 TOWING & RECOVERY LLC,(304) 592-1957,mobile,,SHINNSTON,WV,fmcsa_census_wv,,,,
standard,A PLUS PLUMBING SERVICES LLC,(304) 820-3517,mobile,,MARTINSBURG,WV,fmcsa_census_wv,,,,
standard,A PLUS TOWING LLC,(304) 228-2564,mobile,,GHENT,WV,fmcsa_census_wv,,,,
standard,A TO Z ENVIRONMENTAL LLC,(304) 593-2297,mobile,,GLENWOOD,WV,fmcsa_census_wv,,,,
standard,A TO Z PLUMBING,(304) 415-2015,mobile,,HURRICANE,WV,fmcsa_census_wv,,,,
standard,A&A TRUCKING LLC,(304) 642-3054,mobile,,BARTOW,WV,fmcsa_census_wv,,,,
standard,A&B TRUCKING LLC,(304) 644-6110,mobile,,FRAMETOWN,WV,fmcsa_census_wv,,,,
standard,A&D EXCAVATION OF WEST VIRGINIA LLC,(304) 377-1099,mobile,,FRIENDLY,WV,fmcsa_census_wv,,,,
standard,A&G ENTERPRISES LLC,(304) 743-3997,mobile,,HURRICANE,WV,fmcsa_census_wv,,,,
standard,A&M CONCRETE PUMPING LLC,(304) 542-0015,mobile,,RED HOUSE,WV,fmcsa_census_wv,,,,
standard,A&M TOWING AND RECOVERY LLC,(304) 290-1705,mobile,,THORNTON,WV,fmcsa_census_wv,,,,
standard,A&N CONSTRUCTION LLC,(304) 918-8702,mobile,,WESTON,WV,fmcsa_census_wv,,,,
standard,A&R CONSULTING SERVICES LLC,(304) 677-5455,mobile,,BUCKHANNON,WV,fmcsa_census_wv,,,,
standard,A&S APPLIANCES LLC,(304) 880-3345,mobile,,SUMMERSVILLE,WV,fmcsa_census_wv,,,,
standard,A&Z REPAIR INCORPORATED,(304) 687-6041,mobile,,MAN,WV,fmcsa_census_wv,,,,
standard,A-1 AUTO SHOP & PREOWNED AUTO SALES LLC,(304) 573-0217,mobile,,RAINELLE,WV,fmcsa_census_wv,,,,
standard,A-1 CONSTRUCTION INC,(304) 541-4863,mobile,,CHARLTON HEIGHTS,WV,fmcsa_census_wv,,,,
standard,A-1 EQUIPMENT CORPERATION,(304) 360-0307,mobile,,BARBOURSVILLE,WV,fmcsa_census_wv,,,,
standard,A-1 FENCE CO INC,(304) 688-5544,mobile,,GILBERT,WV,fmcsa_census_wv,,,,
