priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,IKKA CONSTRUCTION LLC,(206) 335-1796,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,IKON CONSTRUCTION LLC,(360) 281-0381,verified_license,GENERAL,Bonney Lake,WA,socrata_WA_contractors,,,,
standard,IKOODS R S GENERAL CONTR LLC,(425) 652-5675,verified_license,GENERAL,Burien,WA,socrata_WA_contractors,,,,
standard,IL CONSTRUCTION,(253) 444-8462,verified_license,GENERAL,Tacoma,WA,socrata_WA_contractors,,,,
standard,ILANIS ROODING & SIDING LLC,(360) 723-4152,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,ILCHUK BUILDING LLC,(425) 426-9536,verified_license,GENERAL,Lynnwood,WA,socrata_WA_contractors,,,,
standard,ILCHUK CONSTRUCTION,(509) 539-5735,verified_license,GENERAL,Pasco,WA,socrata_WA_contractors,,,,
standard,ILE CONSTRUCTION LLC,(503) 896-4269,verified_license,GENERAL,Happy Valley,WA,socrata_WA_contractors,,,,
standard,ILIAD INC,(206) 282-4200,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,ILIAD PEST MANAGEMENT LLC,(206) 280-2521,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,ILIN CONSTRUCTION LLC,(425) 312-5030,verified_license,GENERAL,Kennewick,WA,socrata_WA_contractors,,,,
standard,ILIN HOMES LLC,(509) 212-8202,verified_license,GENERAL,Benton City,WA,socrata_WA_contractors,,,,
standard,ILK PRO CONSTRUCTION LLC,(360) 510-6042,verified_license,GENERAL,Mount Vernon,WA,socrata_WA_contractors,,,,
standard,ILL FIX IT CONSTRUCTION LLC,(360) 870-9766,verified_license,GENERAL,Olympia,WA,socrata_WA_contractors,,,,
standard,Illumenati Electric,(253) 905-1915,verified_license,GENERAL,Gig Harbor,WA,socrata_WA_contractors,,,,
standard,Illuminate Contracting LLC,(206) 571-6209,verified_license,GENERAL,University Pl,WA,socrata_WA_contractors,,,,
standard,ILLUMINATE PRO ELECTRIC LLC,(360) 224-7669,verified_license,GENERAL,Bellingham,WA,socrata_WA_contractors,,,,
standard,ILLUMINATION DESIGN & REM LLC,(206) 669-7525,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,ILLUMINATION INNOVATIONS INC,(425) 864-2285,verified_license,GENERAL,Mill Creek,WA,socrata_WA_contractors,,,,
standard,ILLUMINATION SERVICES LLC,(206) 200-4968,verified_license,GENERAL,Covington,WA,socrata_WA_contractors,,,,
standard,ILLUSION GENERAL CONT LLC,(206) 356-0843,verified_license,GENERAL,Bothell,WA,socrata_WA_contractors,,,,
standard,ILTS CONSTRUCTION LLC,(206) 798-5710,verified_license,GENERAL,Tacoma,WA,socrata_WA_contractors,,,,
standard,ILUNA CONSTRUCTION LLC,(971) 285-0315,verified_license,GENERAL,Gresham,WA,socrata_WA_contractors,,,,
standard,ILYA'S QUALITY CARPENTRY LLC,(253) 266-3211,verified_license,GENERAL,Covington,WA,socrata_WA_contractors,,,,
standard,IM CONSTRUCTION LLC,(360) 421-2382,verified_license,GENERAL,Mount Vernon,WA,socrata_WA_contractors,,,,
standard,IM PAINTING WA & OR LLC,(503) 969-9115,verified_license,GENERAL,Hillsboro,WA,socrata_WA_contractors,,,,
standard,IM PROGRESS LLC,(253) 656-8882,verified_license,GENERAL,Kent,WA,socrata_WA_contractors,,,,
standard,IMA CONSTRUCTION GROUP LLC,(206) 295-3684,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,IMAC INC,(360) 424-7013,verified_license,GENERAL,Mount Vernon,WA,socrata_WA_contractors,,,,
standard,IMAGE 360,(360) 326-4752,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,IMAGE CONTRACTING INC,(206) 510-3492,verified_license,GENERAL,Kirkland,WA,socrata_WA_contractors,,,,
standard,IMAGE LANDSCAPE & IRRIG CO,(253) 756-5528,verified_license,GENERAL,Tacoma,WA,socrata_WA_contractors,,,,
standard,IMAGE MILL INC,(360) 217-7674,verified_license,GENERAL,Monroe,WA,socrata_WA_contractors,,,,
standard,IMAGE PRO CONSTRUCTION,(253) 377-0567,verified_license,GENERAL,Tacoma,WA,socrata_WA_contractors,,,,
standard,IMAGE PRO LLC,(503) 899-5723,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,IMAGICORPS INC,(425) 869-0599,verified_license,GENERAL,Redmond,WA,socrata_WA_contractors,,,,
standard,IMB CONSTRUCTION LLC,(360) 303-7932,verified_license,GENERAL,Everson,WA,socrata_WA_contractors,,,,
standard,IMB HOMES LLC,(360) 771-4575,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,IMC CONSTRUCTION CORP,(206) 396-3966,verified_license,GENERAL,Federal Way,WA,socrata_WA_contractors,,,,
standard,IMCA GENERAL CONSTRUCTION LLC,(425) 472-8113,verified_license,GENERAL,Arlington,WA,socrata_WA_contractors,,,,
standard,IMCO GENERAL CONSTRUCTION INC,(360) 671-3936,verified_license,GENERAL,Ferndale,WA,socrata_WA_contractors,,,,
standard,IMCO INDUSTRIAL LLC,(360) 671-3636,verified_license,GENERAL,Ferndale,WA,socrata_WA_contractors,,,,
standard,IMD Excavation LLC,(509) 876-6895,verified_license,GENERAL,Walla Walla,WA,socrata_WA_contractors,,,,
standard,IMMANUEL LANDSCAPING LLC,(253) 266-2485,verified_license,GENERAL,Federal Way,WA,socrata_WA_contractors,,,,
standard,IMPACT CONSTRUCTION LLC,(509) 949-6259,verified_license,GENERAL,Wapato,WA,socrata_WA_contractors,,,,
standard,IMPACT CONSTRUCTION&RMDLNG LLC,(773) 746-7265,verified_license,GENERAL,Tacoma,WA,socrata_WA_contractors,,,,
standard,IMPACT CONTRACTING LLC,(360) 421-5538,verified_license,GENERAL,Mount Vernon,WA,socrata_WA_contractors,,,,
standard,IMPACT ELECTRIC LLC,(253) 216-3632,verified_license,GENERAL,Milton,WA,socrata_WA_contractors,,,,
standard,IMPACT ELECTRICAL SERVICES LLC,(206) 491-6427,verified_license,GENERAL,Snohomish,WA,socrata_WA_contractors,,,,
standard,IMPACT ENVIRONMENTAL GRP INC,(877) 454-3748,verified_license,GENERAL,Elgin,WA,socrata_WA_contractors,,,,
standard,IMPACT EXCAVATION LLC,(425) 297-3273,verified_license,GENERAL,Lake Stevens,WA,socrata_WA_contractors,,,,
standard,IMPACT PAINTING SERVICES LLC,(253) 961-3689,verified_license,GENERAL,Puyallup,WA,socrata_WA_contractors,,,,
standard,IMPACT SOLUTIONS NORTHWEST LLC,(253) 514-9175,verified_license,GENERAL,Gig Harbor,WA,socrata_WA_contractors,,,,
standard,IMPACT STONE LLC,(425) 876-7917,verified_license,GENERAL,Snohomish,WA,socrata_WA_contractors,,,,
standard,IMPEL CONSTRUCTION COMPANY INC,(425) 330-8045,verified_license,GENERAL,Post Falls,WA,socrata_WA_contractors,,,,
standard,IMPERIAL BEGMA CONST LLC,(360) 984-9744,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,IMPERIAL BUILDING & INSTS LLC,(509) 850-8779,verified_license,GENERAL,Spokane Valley,WA,socrata_WA_contractors,,,,
standard,IMPERIAL CABINETS&MILLWORK INC,(503) 650-3311,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,IMPERIAL CONCRETE LLC,(253) 391-9380,verified_license,GENERAL,Pacific,WA,socrata_WA_contractors,,,,
standard,IMPERIAL CONSTRUCTION LLC,(509) 380-7739,verified_license,GENERAL,Pasco,WA,socrata_WA_contractors,,,,
standard,IMPERIAL CONSTRUCTION NW LLC,(509) 877-2400,verified_license,GENERAL,Wapato,WA,socrata_WA_contractors,,,,
standard,IMPERIAL DEMOLITION/EARTHWORKS,(206) 909-0523,verified_license,GENERAL,Snoqualmie,WA,socrata_WA_contractors,,,,
standard,IMPERIAL DESIGNS INC,(253) 363-2813,verified_license,GENERAL,Puyallup,WA,socrata_WA_contractors,,,,
standard,IMPERIAL DRYWALL,(206) 856-5986,verified_license,GENERAL,Auburn,WA,socrata_WA_contractors,,,,
standard,IMPERIAL EXCAVATING LLC,(509) 515-9655,verified_license,GENERAL,Sunnyside,WA,socrata_WA_contractors,,,,
standard,IMPERIAL FLOORING & CONST LLC,(509) 540-4234,verified_license,GENERAL,Walla Walla,WA,socrata_WA_contractors,,,,
standard,Imperial Hardscapes LLC,(425) 772-7707,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,IMPERIAL MECHANICAL LLC,(509) 833-3662,verified_license,GENERAL,East Wenatchee,WA,socrata_WA_contractors,,,,
standard,IMPERIAL PAINTING & LNDSCP LLC,(360) 621-5213,verified_license,GENERAL,Kingston,WA,socrata_WA_contractors,,,,
standard,IMPERIAL STONE TILE LLC,(360) 852-5784,verified_license,GENERAL,Vancouver,WA,socrata_WA_contractors,,,,
standard,IMPERIO JASSO SERVICES,(253) 258-6750,verified_license,GENERAL,Sumner,WA,socrata_WA_contractors,,,,
standard,IMPERIUM EXTERIORS,(360) 481-2056,verified_license,GENERAL,Elma,WA,socrata_WA_contractors,,,,
standard,IMPEROSX LLC,(425) 365-6251,verified_license,GENERAL,Bellevue,WA,socrata_WA_contractors,,,,
standard,IMPERVIOUS COATINGS LLC,(509) 845-0818,verified_license,GENERAL,Kennewick,WA,socrata_WA_contractors,,,,
standard,IMPROVE GROUP INC,(505) 265-8709,verified_license,GENERAL,Albuquerque,WA,socrata_WA_contractors,,,,
standard,IMPROVE MASTERS LLC,(503) 914-2647,verified_license,GENERAL,Portland,WA,socrata_WA_contractors,,,,
standard,IMPROVEGCR LLC,(509) 280-2181,verified_license,GENERAL,Spokane,WA,socrata_WA_contractors,,,,
standard,IMPROVEMENT SERVICES,(425) 218-7613,verified_license,GENERAL,Snohomish,WA,socrata_WA_contractors,,,,
standard,IMPROVEMENT SPECIALTIES,(206) 235-0749,verified_license,GENERAL,Seattle,WA,socrata_WA_contractors,,,,
standard,IMS COMFORT LLC,(253) 433-8733,verified_license,GENERAL,University Place,WA,socrata_WA_contractors,,,,
standard,IMS GENERAL CONSTRUCTION LLC,(253) 283-0929,verified_license,GENERAL,Olympia,WA,socrata_WA_contractors,,,,
standard,IMUS CONSTRUCTION,(360) 202-8961,verified_license,GENERAL,Stanwood,WA,socrata_WA_contractors,,,,
standard,IN A BETTER SPACE LLC,(509) 539-7462,verified_license,GENERAL,Kennewick,WA,socrata_WA_contractors,,,,
standard,IN CONCRETE CONSTRUCTION,(360) 970-9279,verified_license,GENERAL,Union,WA,socrata_WA_contractors,,,,
standard,IN DEPTH EXCAVATION LLC,(425) 367-1521,verified_license,GENERAL,Monroe,WA,socrata_WA_contractors,,,,
standard,IN DEVELOPMENT LLC,(253) 269-2748,verified_license,GENERAL,Auburn,WA,socrata_WA_contractors,,,,
