priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,MERRITT MEDICAL INC,2167659005,landline,332B00000X,,OH,,,,,
standard,KJS CONSULTING LLC,4408134267,landline,332B00000X,,OH,,,,,
standard,"SENIOR HOME SOLUTIONS, LLC",4406668286,landline,332B00000X,,OH,,,,,
standard,DR. JAMES BANGAYAN FOOT & ANKLE SPECIALTY INC.,4408426781,landline,332B00000X,,OH,,,,,
standard,FIRST STEP MEDICAL SUPPLIES LLC,2164320939,landline,332B00000X,,OH,,,,,
standard,CLEVELAND SHOULDER INSTITUTE LLC,4409952767,landline,332B00000X,,OH,,,,,
standard,NE OHIO HEALTH & HOME SOLUTIONS,2167311646,landline,332B00000X,,OH,,,,,
standard,SATURDAYS SHOES INC,4409759834,landline,332B00000X,,OH,,,,,
standard,MSA SHOE SERVICES,4404421443,landline,332B00000X,,OH,,,,,
standard,HOWARD WAXMAN,4405715515,landline,332B00000X,,OH,,,,,
standard,"CERNY SHOES, INC.",2162264361,landline,332B00000X,,OH,,,,,
standard,"CIRCADIA SLEEP DIAGNOSTICS, LLC",3308021082,landline,332B00000X,,OH,,,,,
standard,"J-J MEDICAL SERVICE, INC.",4403650334,landline,332B00000X,,OH,,,,,
standard,"MIDTOWN SCIENTIFIC, INC.",2164310110,landline,332B00000X,,OH,,,,,
standard,INVACARE CONTINUING CARE RENTALS,4403296266,landline,332B00000X,,OH,,,,,
standard,PREMIER PHYSICIANS CENTERS INC,4408955036,landline,332B00000X,,OH,,,,,
standard,"NORTHERN OHIO MEDICAL SPECIALISTS, LLC",1255962585,landline,332B00000X,,OH,,,,,
standard,PREMIER PHYSICIANS CENTERS INC,4403330889,landline,332B00000X,,OH,,,,,
standard,"PRECISION BILLING SOLUTIONS, LLC",8177343347,landline,332B00000X,,OH,,,,,
standard,"THE BREAST WAY, LLC",2167770335,landline,332B00000X,,OH,,,,,
standard,PODIATRY INC,2166724430,landline,332B00000X,,OH,,,,,
standard,P ANTONELLI DISTRIBUTING INC,2162913480,landline,332B00000X,,OH,,,,,
standard,LUMINAUD INC,4402559082,landline,332B00000X,,OH,,,,,
standard,MS JADES CLOSET BY JANET INC,2165489181,landline,332B00000X,,OH,,,,,
standard,"INDEPENDENT SENIOR SUPPLIES, INC",4402908935,landline,332B00000X,,OH,,,,,
standard,"ACCESSIBLE HOMECARE SOLUTIONS,LLC",2169656065,landline,332B00000X,,OH,,,,,
standard,"ACCUCARE HOME MEDICAL EQUIPMENT, INC.",4408991060,landline,332B00000X,,OH,,,,,
standard,LEGEND ELECTRONICS LLC,2164090670,landline,332B00000X,,OH,,,,,
standard,"PROVIDER PATHFINDER, LLC",4403312963,landline,332B00000X,,OH,,,,,
standard,COMFORT & HEALTH LLC,2165011575,landline,332B00000X,,OH,,,,,
standard,P.S. AUTO ENTERPRISES INC.,4409461264,landline,332B00000X,,OH,,,,,
