priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,(419) 862-2062,(419) 862-2062,directory,mechanic,Fremont,OH,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:10:38
standard,(419) 447-7716,(419) 447-7716,directory,mechanic,Fremont,OH,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:10:38
standard,(567) 938-8000,(567) 938-8000,directory,mechanic,Fremont,OH,ddg_dir:bbb.org,ddg_directory_hunter,,True,2026-07-23T11:10:38
standard,,(330) 932-0482,directory,mechanic,Steubenville,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:53
standard,(740) 457-8917,(740) 457-8917,directory,mechanic,Steubenville,OH,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,(740) 282-7588,(740) 282-7588,directory,mechanic,Steubenville,OH,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,(740) 282-5271,(740) 282-5271,directory,mechanic,Steubenville,OH,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,(740) 457-1463,(740) 457-1463,directory,mechanic,Steubenville,OH,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,(740) 314-8673,(740) 314-8673,directory,mechanic,Steubenville,OH,ddg_dir:local.yahoo.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(614) 377-2230,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 272-4403,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 363-7170,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 369-1818,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 244-2571,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 369-6442,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 369-8161,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 369-0759,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(614) 273-5786,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 803-1776,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 815-3644,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 417-9476,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 369-8660,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 917-7100,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 203-2926,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 548-4068,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 203-3110,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 837-4280,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 363-1175,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 363-1176,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 369-0274,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 369-9982,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(740) 368-9999,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(937) 705-9937,directory,mechanic,Delaware,OH,ddg_dir:loc8nearme.com,ddg_directory_hunter,,True,2026-07-23T11:10:55
standard,,(513) 423-9662,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 539-7418,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-0668,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-0661,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-0212,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 217-6737,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-5424,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-8000,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-6723,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-7010,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-2886,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-1737,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-4775,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-7708,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-6354,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 425-7116,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 217-4885,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-1062,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 217-1466,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-3569,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-9461,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 705-6694,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-9191,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-5858,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-3705,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 727-8035,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 420-9148,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-9500,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 425-7055,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-8296,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-9879,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 318-1398,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-8642,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 420-0000,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 420-9393,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-5615,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-9652,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-6943,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 420-8700,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-8115,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-6600,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-0436,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 424-7239,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-4605,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 217-4408,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 425-0020,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 779-3222,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-9417,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 420-1500,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-6585,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-6299,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 727-9443,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-8040,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-0250,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 423-0093,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 422-4980,directory,mechanic,Middletown,OH,ddg_dir:oh.allpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,513-422-7728Call Now,(513) 422-7728,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-268-8168Call Now,(513) 268-8168,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-268-8956Call Now,(513) 268-8956,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-433-4480Call Now,(513) 433-4480,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-217-5657Call Now,(513) 217-5657,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-673-2183Call Now,(513) 673-2183,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-393-0685Call Now,(513) 393-0685,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-393-4860Call Now,(513) 393-4860,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-424-1881Call Now,(513) 424-1881,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-423-2222Call Now,(513) 423-2222,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-423-7680Call Now,(513) 423-7680,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-420-8880Call Now,(513) 420-8880,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,513-472-1144Call Now,(513) 472-1144,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,937-203-2059Call Now,(937) 203-2059,directory,mechanic,Middletown,OH,ddg_dir:superpages.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 481-4222,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 245-0865,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(234) 718-3599,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(234) 813-9000,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 652-2886,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 821-5223,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 821-3850,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 821-5666,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 875-2424,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 222-1100,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 332-5125,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 654-3320,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 497-9398,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 499-6969,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 966-3923,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 497-5877,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(330) 453-0432,directory,mechanic,Alliance,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(513) 429-7180,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 774-1685,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 648-0531,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 385-1144,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 554-1320,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 984-2407,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 731-8989,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 702-1768,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 854-6348,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 943-4888,directory,mechanic,Hamilton,OH,ddg_dir:mechanicadvisor.com,ddg_directory_hunter,,True,2026-07-23T11:10:52
standard,,(513) 894-0025,directory,mechanic,Hamilton,OH,ddg_dir:preferredmechanic.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(513) 860-4444,directory,mechanic,Hamilton,OH,ddg_dir:preferredmechanic.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(513) 726-0240,directory,mechanic,Hamilton,OH,ddg_dir:preferredmechanic.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(513) 868-2467,directory,mechanic,Hamilton,OH,ddg_dir:preferredmechanic.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(513) 738-0439,directory,mechanic,Hamilton,OH,ddg_dir:preferredmechanic.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(513) 393-0384,directory,mechanic,Hamilton,OH,ddg_dir:preferredmechanic.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
standard,,(513) 893-7947,directory,mechanic,Hamilton,OH,ddg_dir:preferredmechanic.com,ddg_directory_hunter,,True,2026-07-23T11:10:54
