priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,FRESH CARRIERS LLC,6823260638,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,AJC TRANSPORT SERVICE LLC,8176882481,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,FN METOYER SHUTTLE GROUP LLC,9728544600,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,JACHIN TRANSIT INC,9727623806,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,SUCCARDES LLC,2147276023,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,NBM INVESTMENTS LLC,6826670157,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,EW3 TRANSPORT LLC,6827588030,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,ONEAL EXPRESS INC,8174567313,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,SUREPATH-LOGISTICS LLC,9035597856,mobile,trucking/logistics,EULESS,TX,fmcsa_census,,,,
standard,FRONTLINE AUTOMOTIVE LLC,6823006692,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,4S AUTO SALES & TRUCKING LLC,8172408183,mobile,trucking/logistics,CLEBURNE,TX,fmcsa_census,,,,
standard,NISAN 17 LLC,6822080542,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,SAY GO TRUCKING LLC,4048625245,mobile,trucking/logistics,EULESS,TX,fmcsa_census,,,,
standard,24 7 LOGISTICS COMPANY LLC,6827159949,mobile,trucking/logistics,EULESS,TX,fmcsa_census,,,,
standard,LARR HUBB TRANSPORT LLC,6822089574,mobile,trucking/logistics,AZLE,TX,fmcsa_census,,,,
standard,TWISTED F RANCH SERVICES INC,4432776433,mobile,trucking/logistics,CLEBURNE,TX,fmcsa_census,,,,
standard,SPEEDY LOADS TRANSPORT & TRUCKING LLC,3182103662,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,JUL TRUCKING LLC,4695484746,mobile,trucking/logistics,CLEBURNE,TX,fmcsa_census,,,,
standard,AHMED TRANSPORTATION,4695563343,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,CAS SEPTIC SERVICE LLC,2143018612,mobile,trucking/logistics,FORRESTON,TX,fmcsa_census,,,,
standard,HONEYMAKER VENTURES LLC,8179445593,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,SHAYAN EXPRESS INC,9728093786,mobile,trucking/logistics,EULESS,TX,fmcsa_census,,,,
standard,KNR DELIVERY LLC,6822491111,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,HILDRETH TRUCKING LLC,2193596085,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,BEBO TRANSPORT LLC,8179252779,mobile,trucking/logistics,CLEBURNE,TX,fmcsa_census,,,,
standard,VELASQUEZ A E COMPANY LLC,6823148188,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,SUPREME TRUCKING LLC,8175049497,mobile,trucking/logistics,ARLINGTON,TX,fmcsa_census,,,,
standard,LAND LEVELERS,9033225543,mobile,trucking/logistics,BUFFALO,TX,fmcsa_census,,,,
standard,RONNY MCPHERSON,8179912013,mobile,trucking/logistics,CLEBURNE,TX,fmcsa_census,,,,
